,Rooms,Price,Total Space,Living Space,Kitchen Space,City center distance,Metro distance,Walk,Telephone,Balcon,Floor,Floor Number,Market Type
7972,2,16950000.0,58.0,43.0,6.0,2.162866385072165,7.0,1.0,0.0,0.0,1.0,7.0,0.0
7973,2,17000000.0,58.0,36.0,6.0,3.228224043125246,7.0,1.0,0.0,0.0,1.0,6.0,0.0
7974,3,17000000.0,66.0,45.0,9.0,3.44270129714033,6.0,1.0,1.0,0.0,5.0,5.0,0.0
7975,2,17000000.0,55.0,33.0,9.0,4.199353772335168,7.0,1.0,1.0,0.0,8.0,9.0,0.0
7976,2,16900000.0,50.0,30.0,6.0,1.847190813715483,5.0,1.0,1.0,0.0,3.0,5.0,0.0
7977,2,17000000.0,52.0,31.0,10.0,2.068036492190038,9.0,1.0,1.0,0.0,5.0,5.0,0.0
7978,3,17000000.0,65.0,44.0,10.0,2.3163901132886533,2.0,1.0,1.0,1.0,2.0,7.0,0.0
7979,1,17005561.0,52.0,19.0,12.0,3.8180550162034828,10.0,1.0,1.0,0.0,4.0,13.0,0.0
7980,3,80000000.0,132.0,99.0,10.0,1.8383905912914882,9.0,1.0,0.0,0.0,4.0,6.0,0.0
7981,4,64865000.0,154.0,86.0,18.0,3.510958734195867,7.0,1.0,0.0,0.0,3.0,12.0,0.0
7982,1,12100000.0,36.0,18.0,9.0,2.883746764475803,10.0,1.0,0.0,0.0,9.0,12.0,0.0
7983,1,17010505.0,50.0,50.0,11.0,3.7813710405322927,0.0,0.0,1.0,0.0,3.0,13.0,0.0
7984,1,17025207.0,51.0,19.0,12.0,3.8180550162034828,10.0,1.0,1.0,0.0,5.0,13.0,0.0
7985,1,17035505.0,50.0,20.0,11.0,3.7813710405322927,9.0,1.0,1.0,0.0,3.0,13.0,0.0
7986,1,17043927.0,52.0,19.0,12.0,3.8180550162034828,10.0,1.0,1.0,0.0,3.0,13.0,0.0
7987,1,17091393.0,46.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,7.0,7.0,0.0
7988,3,17139500.0,84.0,50.0,3.0,3.9585047833703344,7.0,1.0,1.0,0.0,4.0,44.0,0.0
7989,1,17174697.0,43.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,2.0,7.0,0.0
7990,3,17200000.0,80.0,52.0,8.0,4.988064142220477,5.0,1.0,1.0,0.0,1.0,8.0,0.0
7991,2,16900000.0,55.0,10.0,32.0,4.122249570940495,4.0,1.0,1.0,0.0,4.0,17.0,0.0
7992,3,17200000.0,80.0,52.0,8.0,4.988064142220477,1.0,1.0,1.0,0.0,1.0,8.0,0.0
7993,3,17200000.0,76.0,49.0,7.0,3.3314310106807867,14.0,1.0,1.0,0.0,16.0,16.0,0.0
7994,1,17248000.0,44.0,0.0,1.0,2.8059534874909,7.0,1.0,0.0,0.0,5.0,8.0,0.0
7995,1,17303313.0,45.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,6.0,6.0,0.0
7996,1,17359254.0,50.0,20.0,11.0,3.7813710405322927,9.0,1.0,1.0,0.0,5.0,13.0,0.0
7997,1,17360000.0,43.0,34.0,1.0,2.8059534874909,12.0,1.0,0.0,0.0,6.0,8.0,0.0
7998,1,17360000.0,43.0,35.0,8.0,2.470624387921546,10.0,1.0,1.0,0.0,3.0,8.0,0.0
7999,2,17385000.0,40.0,25.0,15.0,1.4816465966171557,4.0,1.0,0.0,0.0,6.0,6.0,0.0
8000,1,17385000.0,30.0,17.0,8.0,1.4816465966171557,4.0,1.0,0.0,0.0,6.0,6.0,0.0
8001,1,17385000.0,30.0,0.0,1.0,1.4816465966171557,4.0,1.0,0.0,0.0,6.0,6.0,0.0
8002,1,17385000.0,30.0,30.0,1.0,1.4816465966171557,5.0,1.0,0.0,0.0,6.0,6.0,0.0
8003,1,17385000.0,30.0,30.0,0.0,1.4816465966171557,2.0,1.0,0.0,1.0,6.0,6.0,0.0
8004,1,17385000.0,41.0,41.0,1.0,1.4816465966171557,4.0,1.0,0.0,0.0,6.0,6.0,0.0
8005,1,17385000.0,30.0,20.0,10.0,1.4816465966171557,4.0,1.0,1.0,1.0,6.0,6.0,0.0
8006,1,17385000.0,31.0,0.0,0.0,1.4816465966171557,4.0,1.0,1.0,1.0,6.0,6.0,0.0
8007,3,17400000.0,68.0,44.0,10.0,4.729056864811044,5.0,1.0,1.0,0.0,7.0,12.0,0.0
8008,5,115387000.0,460.0,0.0,1.0,1.947802385043816,9.0,1.0,0.0,0.0,5.0,8.0,0.0
8009,3,55000000.0,112.0,72.0,16.0,3.510958734195867,9.0,1.0,0.0,0.0,8.0,11.0,0.0
8010,5,140220080.0,231.0,150.0,2.0,1.3040387682740402,4.0,1.0,0.0,0.0,5.0,6.0,0.0
8011,1,17466960.0,37.0,0.0,4.0,4.079333572472215,9.0,1.0,1.0,0.0,9.0,9.0,0.0
8012,1,17960938.0,52.0,0.0,1.0,3.782745499482315,5.0,1.0,1.0,0.0,13.0,13.0,0.0
8013,2,17450000.0,60.0,36.0,6.0,3.127181945565021,10.0,1.0,1.0,1.0,5.0,5.0,0.0
8014,2,17450000.0,50.0,44.0,1.0,2.7997218389150444,7.0,1.0,1.0,0.0,10.0,10.0,0.0
8015,2,17472210.0,61.0,0.0,1.0,4.0793683027816625,5.0,1.0,0.0,0.0,2.0,5.0,0.0
8016,1,17491610.0,45.0,0.0,1.0,4.465175487865189,13.0,1.0,1.0,1.0,11.0,21.0,0.0
8017,1,17500000.0,48.0,20.0,10.0,2.153819748640338,0.0,0.0,1.0,0.0,6.0,11.0,0.0
8018,2,17500000.0,48.0,30.0,6.0,2.933554253033829,5.0,1.0,1.0,0.0,8.0,9.0,0.0
8019,2,17500000.0,58.0,35.0,8.0,3.490181261526608,4.0,1.0,1.0,0.0,4.0,5.0,0.0
8020,3,17500000.0,80.0,55.0,10.0,6.209821142314575,15.0,1.0,0.0,0.0,3.0,8.0,0.0
8021,2,17500000.0,69.0,40.0,6.0,4.213277798727646,2.0,1.0,0.0,0.0,7.0,14.0,0.0
8022,2,17500000.0,45.0,20.0,10.0,2.8059534874909,12.0,1.0,1.0,0.0,7.0,8.0,0.0
8023,2,17537750.0,65.0,0.0,1.0,4.0793683027816625,5.0,1.0,0.0,0.0,5.0,5.0,0.0
8024,2,17537750.0,65.0,0.0,1.0,4.0793683027816625,3.0,1.0,0.0,0.0,5.0,5.0,0.0
8025,1,17591000.0,52.0,52.0,1.0,4.0793683027816625,7.0,1.0,0.0,0.0,7.0,10.0,0.0
8026,2,17591400.0,52.0,52.0,0.0,4.109001548258632,3.0,1.0,0.0,1.0,7.0,10.0,0.0
8027,3,17600000.0,63.0,52.0,7.0,3.4675713108337916,5.0,1.0,1.0,0.0,3.0,6.0,0.0
8028,2,17600000.0,46.0,32.0,7.0,3.1595923764489453,8.0,1.0,1.0,0.0,6.0,9.0,0.0
8029,2,17600000.0,53.0,33.0,6.0,1.9604810701124407,9.0,1.0,1.0,0.0,6.0,14.0,0.0
8030,3,17650000.0,83.0,43.0,12.0,4.516430965779089,12.0,1.0,1.0,0.0,2.0,17.0,0.0
8031,3,17650000.0,73.0,51.0,10.0,4.379636835288206,0.0,0.0,0.0,0.0,3.0,6.0,0.0
8032,2,17700000.0,60.0,30.0,22.0,3.2379728885703294,7.0,1.0,1.0,0.0,2.0,2.0,0.0
8033,2,17700000.0,60.0,34.0,14.0,4.215487864530615,0.0,0.0,0.0,0.0,3.0,17.0,0.0
8034,2,17700000.0,54.0,30.0,7.0,2.748067069846623,0.0,0.0,1.0,0.0,5.0,9.0,0.0
8035,2,17700000.0,57.0,55.0,0.0,3.555832608345123,0.0,0.0,0.0,0.0,8.0,12.0,0.0
8036,2,25500000.0,53.0,35.0,9.0,1.7724103594078788,10.0,1.0,1.0,0.0,6.0,24.0,0.0
8037,2,14328600.0,57.0,27.0,11.0,2.682218423183688,10.0,1.0,1.0,0.0,5.0,19.0,0.0
8038,1,19300000.0,32.0,26.0,1.0,1.359453174882275,2.0,1.0,0.0,0.0,8.0,10.0,0.0
8039,3,17777777.0,60.0,38.0,9.0,2.2388381373353305,6.0,1.0,0.0,0.0,3.0,10.0,0.0
8040,1,17800000.0,44.0,0.0,1.0,2.8059534874909,10.0,1.0,0.0,0.0,5.0,8.0,0.0
8041,2,17800000.0,57.0,38.0,6.0,3.2982642032749503,9.0,1.0,0.0,0.0,6.0,9.0,0.0
8042,2,17839800.0,68.0,68.0,0.0,4.139642209514533,7.0,1.0,0.0,0.0,3.0,5.0,0.0
8043,3,17839800.0,68.0,54.0,2.0,4.0793683027816625,7.0,1.0,0.0,1.0,3.0,6.0,0.0
8044,1,17846192.0,34.0,25.0,7.0,1.517674034888692,4.0,1.0,1.0,0.0,2.0,6.0,0.0
8045,2,17854200.0,65.0,46.0,11.0,4.0793683027816625,5.0,1.0,1.0,0.0,2.0,9.0,0.0
8046,2,17900000.0,58.0,38.0,9.0,2.8343546130187898,5.0,1.0,1.0,0.0,3.0,8.0,0.0
8047,4,17950000.0,91.0,66.0,10.0,4.3458996489042345,12.0,1.0,1.0,0.0,3.0,6.0,0.0
8048,2,17960000.0,51.0,30.0,11.0,2.528152219831821,12.0,1.0,1.0,0.0,8.0,9.0,0.0
8049,2,17990000.0,60.0,30.0,8.0,3.4994780909073815,7.0,1.0,0.0,0.0,11.0,12.0,0.0
8050,3,18000000.0,61.0,41.0,6.0,3.4441802501318883,5.0,1.0,1.0,1.0,1.0,6.0,0.0
8051,2,18000000.0,50.0,31.0,1.0,3.8309224472499763,2.0,1.0,1.0,0.0,6.0,9.0,0.0
8052,4,18000000.0,102.0,64.0,8.0,2.133968894551312,5.0,1.0,1.0,0.0,2.0,6.0,0.0
8053,1,18000000.0,39.0,20.0,9.0,2.9387729302275747,10.0,1.0,0.0,0.0,5.0,9.0,0.0
8054,3,18000000.0,70.0,43.0,10.0,4.729056864811044,7.0,1.0,1.0,0.0,2.0,12.0,0.0
8055,2,18000000.0,63.0,42.0,5.0,4.046993558670398,5.0,1.0,0.0,0.0,3.0,4.0,0.0
8056,1,18000000.0,39.0,18.0,6.0,2.9387729302275747,13.0,1.0,0.0,0.0,5.0,9.0,0.0
8057,3,18000000.0,84.0,56.0,24.0,2.8211273817778517,7.0,1.0,1.0,0.0,1.0,4.0,0.0
8058,2,17000000.0,58.0,35.0,9.0,2.301804482749651,5.0,1.0,0.0,0.0,3.0,7.0,0.0
8059,1,18000000.0,39.0,18.0,6.0,2.9387729302275747,8.0,1.0,1.0,1.0,5.0,9.0,0.0
8060,2,18000000.0,54.0,32.0,8.0,2.301804482749651,6.0,1.0,0.0,0.0,7.0,7.0,0.0
8061,2,18000000.0,54.0,31.0,11.0,3.5934132405184016,10.0,1.0,1.0,0.0,9.0,16.0,0.0
8062,2,18000000.0,69.0,42.0,8.0,4.206111525787612,10.0,1.0,0.0,0.0,5.0,7.0,0.0
8063,2,18099200.0,50.0,28.0,10.0,3.7813710405322927,9.0,1.0,1.0,0.0,13.0,13.0,0.0
8064,2,63736400.0,85.0,49.0,12.0,1.8495277737615972,10.0,1.0,1.0,0.0,8.0,9.0,0.0
8065,3,39990000.0,87.0,60.0,9.0,2.071515634653682,10.0,1.0,1.0,0.0,3.0,5.0,0.0
8066,3,72000000.0,120.0,70.0,2014.0,4.146841542101445,6.0,1.0,1.0,0.0,3.0,14.0,0.0
8067,2,18099200.0,50.0,28.0,10.0,3.782745499482315,5.0,1.0,1.0,0.0,13.0,13.0,0.0
8068,2,18100000.0,55.0,35.0,9.0,3.643307742320496,5.0,1.0,0.0,0.0,6.0,14.0,0.0
8069,2,18160000.0,45.0,32.0,8.0,2.470624387921546,10.0,1.0,1.0,0.0,4.0,8.0,0.0
8070,2,18200000.0,57.0,32.0,11.0,3.555832608345123,0.0,0.0,0.0,0.0,11.0,14.0,0.0
8071,2,18300000.0,55.0,33.0,8.0,4.706374946805614,8.0,1.0,1.0,0.0,7.0,11.0,0.0
8072,3,18300000.0,61.0,45.0,8.0,1.0199206767450302,10.0,1.0,0.0,0.0,2.0,5.0,0.0
8073,2,18390000.0,60.0,60.0,0.0,4.139642209514533,7.0,1.0,0.0,1.0,2.0,5.0,0.0
8074,2,18400000.0,72.0,0.0,1.0,3.648614954578193,1.0,1.0,0.0,0.0,5.0,8.0,0.0
8075,2,18500000.0,51.0,36.0,8.0,2.512576364102911,3.0,1.0,1.0,0.0,1.0,24.0,0.0
8076,1,18500000.0,57.0,30.0,11.0,3.251940590146854,10.0,1.0,1.0,0.0,6.0,14.0,0.0
8077,2,18500000.0,56.0,37.0,7.0,2.6042218181374364,5.0,1.0,0.0,0.0,2.0,7.0,0.0
8078,2,18500000.0,51.0,41.0,8.0,2.33927661871225,0.0,0.0,1.0,1.0,2.0,5.0,0.0
8079,3,18500000.0,80.0,51.0,10.0,4.150171904919925,10.0,1.0,1.0,0.0,5.0,17.0,0.0
8080,3,18500000.0,82.0,54.0,11.0,2.855242968608064,8.0,1.0,1.0,0.0,1.0,6.0,0.0
8081,1,18500000.0,41.0,24.0,17.0,2.512576364102911,3.0,1.0,0.0,1.0,1.0,30.0,0.0
8082,2,18500000.0,52.0,30.0,10.0,3.4994780909073815,0.0,0.0,0.0,0.0,11.0,12.0,0.0
8083,1,18500000.0,56.0,0.0,0.0,4.5117365621764955,13.0,1.0,0.0,0.0,12.0,21.0,0.0
8084,2,18574516.0,57.0,35.0,6.0,2.9535529068609896,9.0,1.0,1.0,1.0,7.0,7.0,0.0
8085,3,18600000.0,80.0,56.0,12.0,2.6241319014889095,0.0,0.0,1.0,1.0,4.0,6.0,0.0
8086,2,18600000.0,52.0,28.0,10.0,3.5303883021384603,5.0,1.0,1.0,0.0,14.0,14.0,0.0
8087,1,18600000.0,52.0,28.0,10.0,3.5303883021384603,5.0,1.0,1.0,0.0,14.0,14.0,0.0
8088,4,18600000.0,90.0,61.0,10.0,2.700276239404842,3.0,1.0,1.0,0.0,5.0,5.0,0.0
8089,4,18600000.0,90.0,63.0,9.0,2.700276239404842,5.0,1.0,1.0,0.0,5.0,5.0,0.0
8090,2,18700000.0,54.0,30.0,8.0,4.706374946805614,8.0,1.0,0.0,0.0,4.0,10.0,0.0
8091,3,18800000.0,82.0,63.0,9.0,3.1102751361975987,5.0,1.0,1.0,0.0,4.0,8.0,0.0
8092,2,40000000.0,75.0,49.0,17.0,4.191008758620651,5.0,1.0,1.0,0.0,6.0,12.0,0.0
8093,3,44990000.0,123.0,1.0,0.0,4.979935324365483,2.0,1.0,0.0,0.0,46.0,60.0,0.0
8094,2,23739600.0,76.0,40.0,15.0,2.080740782940826,7.0,1.0,1.0,1.0,2.0,8.0,0.0
8095,2,18824400.0,58.0,27.0,12.0,2.682218423183688,10.0,1.0,1.0,0.0,16.0,19.0,0.0
8096,2,18877252.0,61.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,1.0,6.0,0.0
8097,2,18900000.0,62.0,34.0,9.0,2.0148810143102813,4.0,1.0,1.0,0.0,3.0,4.0,0.0
8098,2,19000000.0,67.0,32.0,14.0,2.682218423183688,10.0,1.0,1.0,0.0,15.0,19.0,0.0
8099,2,19000000.0,62.0,36.0,14.0,2.289560695253893,5.0,1.0,0.0,0.0,6.0,8.0,0.0
8100,3,19000000.0,85.0,62.0,8.0,3.645219486612483,10.0,1.0,0.0,0.0,2.0,5.0,0.0
8101,2,21000000.0,55.0,55.0,0.0,3.887312811904365,21.0,1.0,0.0,0.0,12.0,19.0,0.0
8102,3,19000000.0,76.0,48.0,9.0,3.9393036609715635,10.0,1.0,1.0,0.0,4.0,7.0,0.0
8103,3,19000000.0,80.0,49.0,10.0,4.601912747656022,11.0,1.0,1.0,0.0,3.0,25.0,0.0
8104,1,19000000.0,55.0,0.0,0.0,3.232315390477349,13.0,1.0,1.0,1.0,2.0,7.0,0.0
8105,3,19000000.0,80.0,58.0,9.0,3.7055970107551186,11.0,1.0,1.0,0.0,3.0,5.0,0.0
8106,2,19000000.0,43.0,25.0,8.0,3.083757956294895,6.0,1.0,1.0,0.0,8.0,12.0,0.0
8107,3,18500000.0,62.0,41.0,7.0,3.018366844509397,4.0,1.0,0.0,0.0,5.0,7.0,0.0
8108,1,19000000.0,54.0,54.0,0.0,3.887312811904365,21.0,1.0,0.0,0.0,12.0,19.0,0.0
8109,1,19096000.0,50.0,0.0,1.0,2.1599661621017194,6.0,1.0,1.0,0.0,3.0,8.0,0.0
8110,1,19096000.0,50.0,25.0,15.0,2.1599661621017194,5.0,1.0,0.0,0.0,3.0,8.0,0.0
8111,1,19096000.0,50.0,25.0,1.0,2.1599661621017194,4.0,1.0,1.0,0.0,3.0,8.0,0.0
8112,1,19096000.0,50.0,0.0,3.0,2.1599661621017194,9.0,1.0,1.0,1.0,3.0,8.0,0.0
8113,3,19200000.0,64.0,45.0,8.0,1.0199206767450302,10.0,1.0,0.0,0.0,5.0,5.0,0.0
8114,1,19332000.0,48.0,0.0,1.0,2.1599661621017194,6.0,1.0,1.0,0.0,4.0,8.0,0.0
8115,1,19332000.0,48.0,25.0,15.0,2.1599661621017194,5.0,1.0,0.0,0.0,4.0,8.0,0.0
8116,1,19332000.0,49.0,25.0,1.0,2.1599661621017194,4.0,1.0,1.0,0.0,4.0,8.0,0.0
8117,1,19332000.0,48.0,48.0,1.0,2.1599661621017194,0.0,0.0,1.0,1.0,4.0,8.0,0.0
8118,1,19353867.0,50.0,50.0,12.0,3.8180550162034828,0.0,0.0,1.0,0.0,13.0,13.0,0.0
8119,1,19378867.0,50.0,17.0,12.0,3.7813710405322927,9.0,1.0,1.0,0.0,13.0,13.0,0.0
8120,2,37500000.0,64.0,44.0,8.0,3.270198546392179,2.0,1.0,0.0,0.0,3.0,11.0,0.0
8121,3,76483680.0,95.0,65.0,2.0,4.611823729064457,10.0,1.0,1.0,0.0,3.0,5.0,0.0
8122,3,23000000.0,62.0,41.0,7.0,1.3493257708447401,6.0,1.0,1.0,0.0,2.0,3.0,0.0
8123,1,4403057.0,22.0,22.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,22.0,0.0
8124,1,4585315.0,17.0,17.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,2.0,17.0,0.0
8125,1,4814581.0,17.0,10.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,2.0,5.0,0.0
8126,1,4814581.0,17.0,17.0,1.0,4.126903486073463,5.0,1.0,0.0,1.0,2.0,6.0,0.0
8127,5,332704008.0,261.0,160.0,3.0,1.28855900165956,5.0,1.0,0.0,0.0,3.0,7.0,0.0
8128,1,5377566.0,18.0,10.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,5.0,5.0,0.0
8129,1,5377566.0,18.0,18.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,5.0,18.0,0.0
8130,1,5496232.0,23.0,23.0,1.0,4.126903486073463,5.0,1.0,0.0,1.0,2.0,6.0,0.0
8131,1,5300000.0,32.0,20.0,7.0,4.250155997503762,4.0,1.0,1.0,0.0,1.0,9.0,0.0
8132,1,5550000.0,37.0,20.0,9.0,4.9785121561504235,10.0,1.0,0.0,0.0,1.0,1.0,0.0
8133,5,369725296.0,291.0,157.0,3.0,1.28855900165956,5.0,1.0,0.0,0.0,2.0,7.0,0.0
8134,1,5999000.0,30.0,16.0,6.0,6.0977345094656545,0.0,0.0,1.0,0.0,3.0,5.0,0.0
8135,1,6000000.0,32.0,20.0,6.0,5.188325132583057,10.0,1.0,0.0,0.0,5.0,5.0,0.0
8136,1,6000000.0,35.0,20.0,10.0,6.058362842223083,13.0,1.0,0.0,0.0,1.0,12.0,0.0
8137,1,6000000.0,35.0,20.0,9.0,4.000198465306583,0.0,0.0,1.0,0.0,12.0,12.0,0.0
8138,1,6100000.0,34.0,21.0,8.0,4.25501143115856,12.0,1.0,1.0,0.0,2.0,5.0,0.0
8139,1,6100000.0,36.0,20.0,10.0,4.000198465306583,10.0,1.0,1.0,0.0,12.0,12.0,0.0
8140,1,6258687.0,25.0,15.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,4.0,4.0,0.0
8141,1,6300000.0,35.0,18.0,8.0,4.928608396776192,0.0,0.0,1.0,1.0,1.0,4.0,0.0
8142,1,6325576.0,30.0,17.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,3.0,4.0,0.0
8143,1,6325576.0,29.0,29.0,1.0,4.101181851472022,5.0,1.0,0.0,1.0,3.0,6.0,0.0
8144,1,6437035.0,33.0,18.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,3.0,4.0,0.0
8145,1,6449418.0,28.0,16.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,4.0,4.0,0.0
8146,1,6467402.0,28.0,28.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,28.0,0.0
8147,1,6500000.0,36.0,20.0,6.0,6.129745685231975,11.0,1.0,1.0,0.0,2.0,5.0,0.0
8148,2,60993000.0,67.0,44.0,5.0,1.320487072696269,1.0,1.0,1.0,1.0,3.0,6.0,0.0
8149,4,140220080.0,200.0,85.0,20.0,3.052875233954744,0.0,0.0,0.0,1.0,22.0,22.0,0.0
8150,3,96390000.0,153.0,0.0,1.0,2.3437680518296795,5.0,1.0,1.0,0.0,6.0,9.0,0.0
8151,1,6577730.0,28.0,28.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,28.0,0.0
8152,1,6600000.0,34.0,18.0,10.0,6.335561544717139,10.0,1.0,1.0,0.0,2.0,12.0,0.0
8153,1,6600000.0,33.0,20.0,5.0,4.431176102547718,5.0,1.0,0.0,0.0,5.0,9.0,0.0
8154,2,6600000.0,33.0,18.0,6.0,4.431176102547718,5.0,1.0,0.0,0.0,5.0,9.0,0.0
8155,1,6800000.0,27.0,17.0,5.0,5.0643260388483755,10.0,1.0,0.0,1.0,4.0,5.0,0.0
8156,1,6800000.0,31.0,19.0,7.0,4.88576751137642,15.0,1.0,0.0,0.0,4.0,5.0,0.0
8157,1,6850000.0,32.0,17.0,8.0,4.108880378301199,9.0,1.0,0.0,0.0,9.0,12.0,0.0
8158,1,6900000.0,34.0,19.0,9.0,2.682218423183688,5.0,1.0,0.0,0.0,3.0,16.0,0.0
8159,1,6934500.0,34.0,0.0,1.0,2.682218423183688,5.0,1.0,0.0,0.0,8.0,16.0,0.0
8160,1,7000000.0,36.0,20.0,10.0,3.9796680025592592,15.0,1.0,0.0,0.0,4.0,12.0,0.0
8161,2,7000000.0,35.0,22.0,5.0,4.467384874053884,10.0,1.0,0.0,0.0,2.0,9.0,0.0
8162,1,7007958.0,31.0,31.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,2.0,31.0,0.0
8163,2,7021000.0,41.0,27.0,3.0,4.199783454105702,0.0,0.0,1.0,0.0,5.0,19.0,0.0
8164,2,7050000.0,34.0,22.0,6.0,4.467384874053884,16.0,1.0,0.0,0.0,5.0,9.0,0.0
8165,1,7079400.0,34.0,19.0,9.0,2.682218423183688,5.0,1.0,0.0,0.0,8.0,16.0,0.0
8166,1,7189943.0,30.0,30.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,30.0,0.0
8167,1,7200000.0,31.0,18.0,6.0,4.325030374328131,4.0,1.0,0.0,1.0,2.0,9.0,0.0
8168,1,7200000.0,35.0,20.0,9.0,4.872662840983983,10.0,1.0,0.0,0.0,10.0,12.0,0.0
8169,1,7200000.0,27.0,25.0,1.0,5.0643260388483755,12.0,1.0,0.0,0.0,4.0,5.0,0.0
8170,1,7200000.0,32.0,19.0,6.0,4.499356741907424,15.0,1.0,0.0,0.0,3.0,9.0,0.0
8171,1,7220153.0,33.0,33.0,1.0,4.101181851472022,5.0,1.0,0.0,1.0,3.0,6.0,0.0
8172,1,7240000.0,41.0,27.0,10.0,3.9585047833703344,0.0,0.0,1.0,0.0,29.0,44.0,0.0
8173,1,7250000.0,41.0,0.0,1.0,3.9585047833703344,11.0,1.0,1.0,1.0,20.0,44.0,0.0
8174,1,7269461.0,32.0,32.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,32.0,0.0
8175,1,7280000.0,33.0,17.0,7.0,4.157522640749412,6.0,1.0,0.0,0.0,5.0,9.0,0.0
8176,5,242198320.0,200.0,0.0,0.0,3.8579717924839882,6.0,1.0,1.0,1.0,3.0,5.0,0.0
8177,3,26578079.0,87.0,58.0,9.0,2.2265540717489722,13.0,1.0,0.0,0.0,6.0,10.0,0.0
8178,3,207143300.0,178.0,95.0,2.0,1.9911230634662316,3.0,1.0,1.0,0.0,3.0,10.0,0.0
8179,2,7300000.0,38.0,24.0,6.0,4.467384874053884,10.0,1.0,1.0,1.0,2.0,9.0,0.0
8180,1,7300000.0,32.0,19.0,6.0,3.059168284574188,0.0,0.0,0.0,0.0,4.0,5.0,0.0
8181,2,7330000.0,47.0,29.0,6.0,5.201070241375643,15.0,1.0,0.0,0.0,2.0,5.0,0.0
8182,1,7334891.0,32.0,32.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,32.0,0.0
8183,2,7356800.0,41.0,27.0,3.0,4.199783454105702,0.0,0.0,1.0,0.0,4.0,19.0,0.0
8184,2,7356800.0,42.0,23.0,3.0,4.199783454105702,0.0,0.0,1.0,0.0,5.0,19.0,0.0
8185,2,7500000.0,45.0,30.0,6.0,5.130899888938819,15.0,1.0,1.0,0.0,5.0,5.0,0.0
8186,1,7500000.0,35.0,17.0,8.0,4.872662840983983,10.0,1.0,0.0,0.0,9.0,12.0,0.0
8187,1,7534606.0,34.0,34.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,2.0,34.0,0.0
8188,1,7584028.0,33.0,33.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,33.0,0.0
8189,2,7600000.0,38.0,24.0,6.0,5.211018015776042,0.0,0.0,1.0,0.0,7.0,9.0,0.0
8190,2,7650000.0,43.0,36.0,6.0,4.841455189767108,10.0,1.0,1.0,0.0,2.0,5.0,0.0
8191,2,7650000.0,43.0,36.0,6.0,4.841455189767108,15.0,1.0,1.0,0.0,2.0,5.0,0.0
8192,1,7764334.0,32.0,18.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,4.0,4.0,0.0
8193,1,7800000.0,32.0,21.0,6.0,3.642395664767832,4.0,1.0,0.0,0.0,3.0,5.0,0.0
8194,2,7800000.0,44.0,31.0,6.0,6.0330689902558765,10.0,1.0,0.0,0.0,4.0,5.0,0.0
8195,2,7800000.0,45.0,30.0,6.0,4.094884497095583,8.0,1.0,1.0,0.0,5.0,5.0,0.0
8196,1,7800000.0,31.0,20.0,6.0,4.6131545796507485,13.0,1.0,1.0,0.0,7.0,9.0,0.0
8197,1,7800000.0,35.0,20.0,10.0,4.236456869356771,5.0,1.0,1.0,0.0,8.0,12.0,0.0
8198,1,7804265.0,35.0,35.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,35.0,0.0
8199,1,7838741.0,34.0,34.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,34.0,0.0
8200,1,7850000.0,24.0,15.0,4.0,2.133968894551312,4.0,1.0,0.0,0.0,3.0,5.0,0.0
8201,2,7850000.0,43.0,29.0,5.0,4.565746861797722,7.0,1.0,0.0,0.0,5.0,5.0,0.0
8202,1,7863878.0,29.0,29.0,1.0,4.126903486073463,5.0,1.0,0.0,1.0,2.0,6.0,0.0
8203,1,7989174.0,28.0,0.0,1.0,4.079333572472215,9.0,1.0,1.0,0.0,2.0,6.0,0.0
8204,3,80000000.0,113.0,74.0,15.0,1.8383905912914882,5.0,1.0,1.0,0.0,4.0,7.0,0.0
8205,3,76000000.0,156.0,93.0,23.0,1.7313843311911583,8.0,1.0,0.0,0.0,5.0,7.0,0.0
